"schedule_date","schedule_season","schedule_week","team_home","team_away","stadium","team_favorite_id","over_under_line","weather_detail","score_home","score_away","stadium_neutral","schedule_playoff","game_id","homeFav","scoreFavMinDog","line","Error","whocovered","scoretotal","OUError","which_hit"
"12/08/1984",1984,15,"SF","MIN","Candlestick Park","SF",44,"",51,7,FALSE,FALSE,"19841208MINSF",1,44,17,27,"Favorite",58,14,"Over"
"12/09/1984",1984,15,"CHI","GB","Soldier Field","CHI",37.5,"",14,20,FALSE,FALSE,"19841209GBCHI",1,-6,3.5,-9.5,"Underdog",34,-3.5,"Under"
"12/09/1984",1984,15,"DAL","WAS","Texas Stadium","PICK",42,"",28,30,FALSE,FALSE,"19841209WASDAL",0,2,0,2,"Favorite",58,16,"Over"
"12/09/1984",1984,15,"DEN","LAC","Mile High Stadium","DEN",43,"",16,13,FALSE,FALSE,"19841209LACDEN",1,3,7,-4,"Underdog",29,-14,"Under"
"12/09/1984",1984,15,"IND","MIA","RCA Dome","MIA",46,"DOME",17,35,FALSE,FALSE,"19841209MIAIND",0,18,12,6,"Favorite",52,6,"Over"
"12/09/1984",1984,15,"KC","SEA","Arrowhead Stadium","SEA",38,"",34,7,FALSE,FALSE,"19841209SEAKC",0,-27,4.5,-31.5,"Underdog",41,3,"Over"
"12/09/1984",1984,15,"LAR","TEN","Anaheim Stadium","LAR",43,"",27,16,FALSE,FALSE,"19841209TENLAR",1,11,11.5,-0.5,"Underdog",43,0,"Push"
"12/09/1984",1984,15,"NO","CIN","Louisiana Superdome","CIN",40,"DOME",21,24,FALSE,FALSE,"19841209CINNO",0,3,3,0,"Push",45,5,"Over"
"12/09/1984",1984,15,"PHI","NE","Veterans Stadium","NE",36.5,"",27,17,FALSE,FALSE,"19841209NEPHI",0,-10,3.5,-13.5,"Underdog",44,7.5,"Over"
"12/09/1984",1984,15,"PIT","CLE","Three Rivers Stadium","PIT",38,"",23,20,FALSE,FALSE,"19841209CLEPIT",1,3,9,-6,"Underdog",43,5,"Over"
"12/09/1984",1984,15,"ARI","NYG","Busch Memorial Stadium","ARI",40.5,"",31,21,FALSE,FALSE,"19841209NYGARI",1,10,3,7,"Favorite",52,11.5,"Over"
"12/09/1984",1984,15,"TB","ATL","Houlihan's Stadium","TB",44,"",23,6,FALSE,FALSE,"19841209ATLTB",1,17,7.5,9.5,"Favorite",29,-15,"Under"
"12/10/1984",1984,15,"DET","OAK","Pontiac Silverdome","OAK",45,"DOME",3,24,FALSE,FALSE,"19841210OAKDET",0,21,6.5,14.5,"Favorite",27,-18,"Under"
"12/14/1984",1984,16,"SF","LAR","Candlestick Park","SF",44,"",19,16,FALSE,FALSE,"19841214LARSF",1,3,6,-3,"Underdog",35,-9,"Under"
"12/15/1984",1984,16,"NYG","NO","Giants Stadium","NYG",38.5,"",3,10,FALSE,FALSE,"19841215NONYG",1,-7,10,-17,"Underdog",13,-25.5,"Under"
"12/15/1984",1984,16,"SEA","DEN","Seattle Kingdome","SEA",42,"DOME",14,31,FALSE,FALSE,"19841215DENSEA",1,-17,4,-21,"Underdog",45,3,"Over"
"12/16/1984",1984,16,"ATL","PHI","Atlanta-Fulton County Stadium","PHI",37,"",26,10,FALSE,FALSE,"19841216PHIATL",0,-16,3,-19,"Underdog",36,-1,"Under"
"12/16/1984",1984,16,"CIN","BUF","Cinergy Field","CIN",38.5,"",52,21,FALSE,FALSE,"19841216BUFCIN",1,31,13.5,17.5,"Favorite",73,34.5,"Over"
"12/16/1984",1984,16,"DET","CHI","Pontiac Silverdome","DET",35.5,"DOME",13,30,FALSE,FALSE,"19841216CHIDET",1,-17,2,-19,"Underdog",43,7.5,"Over"
"12/16/1984",1984,16,"TEN","CLE","Houston Astrodome","TEN",39,"DOME",20,27,FALSE,FALSE,"19841216CLETEN",1,-7,2,-9,"Underdog",47,8,"Over"
"12/16/1984",1984,16,"OAK","PIT","Los Angeles Memorial Coliseum","OAK",41,"",7,13,FALSE,FALSE,"19841216PITOAK",1,-6,6.5,-12.5,"Underdog",20,-21,"Under"
"12/16/1984",1984,16,"MIN","GB","Hubert H. Humphrey Metrodome","GB",45,"DOME",14,38,FALSE,FALSE,"19841216GBMIN",0,24,7.5,16.5,"Favorite",52,7,"Over"
"12/16/1984",1984,16,"NE","IND","Foxboro Stadium","NE",41,"",16,10,FALSE,FALSE,"19841216INDNE",1,6,11,-5,"Underdog",26,-15,"Under"
"12/16/1984",1984,16,"LAC","KC","Qualcomm Stadium","LAC",43,"",21,42,FALSE,FALSE,"19841216KCLAC",1,-21,2,-23,"Underdog",63,20,"Over"
"12/16/1984",1984,16,"TB","NYJ","Houlihan's Stadium","TB",43,"",41,21,FALSE,FALSE,"19841216NYJTB",1,20,4,16,"Favorite",62,19,"Over"
"12/16/1984",1984,16,"WAS","ARI","RFK Memorial Stadium","WAS",46.5,"",29,27,FALSE,FALSE,"19841216ARIWAS",1,2,6,-4,"Underdog",56,9.5,"Over"
"12/17/1984",1984,16,"MIA","DAL","Orange Bowl","MIA",47,"",28,21,FALSE,FALSE,"19841217DALMIA",1,7,6.5,0.5,"Favorite",49,2,"Over"
"12/22/1984",1984,18,"SEA","OAK","","OAK",NA,"",13,7,FALSE,TRUE,"",0,-6,1.5,-7.5,"Underdog",20,NA,NA
"12/23/1984",1984,18,"LAR","NYG","","LAR",NA,"",13,16,FALSE,TRUE,"",1,-3,4.5,-7.5,"Underdog",29,NA,NA
"12/29/1984",1984,19,"MIA","SEA","","MIA",NA,"",31,10,FALSE,TRUE,"",1,21,5.5,15.5,"Favorite",41,NA,NA
"12/29/1984",1984,19,"SF","NYG","","SF",NA,"",21,10,FALSE,TRUE,"",1,11,12,-1,"Underdog",31,NA,NA
"12/30/1984",1984,19,"DEN","PIT","","DEN",NA,"",17,24,FALSE,TRUE,"",1,-7,4.5,-11.5,"Underdog",41,NA,NA
"12/30/1984",1984,19,"WAS","CHI","","WAS",NA,"",19,23,FALSE,TRUE,"",1,-4,9,-13,"Underdog",42,NA,NA
"01/06/1985",1984,20,"MIA","PIT","","MIA",NA,"",45,28,FALSE,TRUE,"",1,17,10,7,"Favorite",73,NA,NA
"01/06/1985",1984,20,"SF","CHI","","SF",NA,"",23,0,FALSE,TRUE,"",1,23,10,13,"Favorite",23,NA,NA
"01/20/1985",1984,21,"SF","MIA","Stanford Stadium","SF",53.5,"",38,16,TRUE,TRUE,"",NA,22,3.5,18.5,"Favorite",54,0.5,"Over"
"09/08/1985",1985,1,"ATL","DET","Atlanta-Fulton County Stadium","ATL",41.5,"",27,28,FALSE,FALSE,"19850908DETATL",1,-1,3,-4,"Underdog",55,13.5,"Over"
"09/08/1985",1985,1,"BUF","LAC","Ralph Wilson Stadium","LAC",46,"",9,14,FALSE,FALSE,"19850908LACBUF",0,5,5,0,"Push",23,-23,"Under"
"09/08/1985",1985,1,"CHI","TB","Soldier Field","CHI",39,"",38,28,FALSE,FALSE,"19850908TBCHI",1,10,7.5,2.5,"Favorite",66,27,"Over"
"09/08/1985",1985,1,"CIN","SEA","Cinergy Field","SEA",41,"",24,28,FALSE,FALSE,"19850908SEACIN",0,4,3,1,"Favorite",52,11,"Over"
"09/08/1985",1985,1,"CLE","ARI","Cleveland Municipal Stadium","ARI",40.5,"",24,27,FALSE,FALSE,"19850908ARICLE",0,3,2.5,0.5,"Favorite",51,10.5,"Over"
"09/08/1985",1985,1,"TEN","MIA","Houston Astrodome","MIA",45.5,"DOME",26,23,FALSE,FALSE,"19850908MIATEN",0,-3,7.5,-10.5,"Underdog",49,3.5,"Over"
"09/08/1985",1985,1,"OAK","NYJ","Los Angeles Memorial Coliseum","OAK",40,"",31,0,FALSE,FALSE,"19850908NYJOAK",1,31,9,22,"Favorite",31,-9,"Under"
"09/08/1985",1985,1,"LAR","DEN","Anaheim Stadium","PICK",38,"",20,16,FALSE,FALSE,"19850908DENLAR",0,-4,0,-4,"Underdog",36,-2,"Under"
"09/08/1985",1985,1,"MIN","SF","Hubert H. Humphrey Metrodome","SF",46,"DOME",28,21,FALSE,FALSE,"19850908SFMIN",0,-7,11,-18,"Underdog",49,3,"Over"
"09/08/1985",1985,1,"NE","GB","Foxboro Stadium","NE",45,"",26,20,FALSE,FALSE,"19850908GBNE",1,6,4,2,"Favorite",46,1,"Over"
"09/08/1985",1985,1,"NO","KC","Louisiana Superdome","PICK",43,"DOME",27,47,FALSE,FALSE,"19850908KCNO",0,20,0,20,"Favorite",74,31,"Over"
"09/08/1985",1985,1,"NYG","PHI","Giants Stadium","NYG",38.5,"",21,0,FALSE,FALSE,"19850908PHINYG",1,21,6,15,"Favorite",21,-17.5,"Under"
"09/08/1985",1985,1,"PIT","IND","Three Rivers Stadium","PIT",40.5,"",45,3,FALSE,FALSE,"19850908INDPIT",1,42,10,32,"Favorite",48,7.5,"Over"
"09/09/1985",1985,1,"DAL","WAS","Texas Stadium","WAS",43,"",44,14,FALSE,FALSE,"19850909WASDAL",0,-30,1,-31,"Underdog",58,15,"Over"
"09/12/1985",1985,2,"KC","OAK","Arrowhead Stadium","OAK",45,"",36,20,FALSE,FALSE,"19850912OAKKC",0,-16,1.5,-17.5,"Underdog",56,11,"Over"
"09/15/1985",1985,2,"CHI","NE","Soldier Field","CHI",44,"",20,7,FALSE,FALSE,"19850915NECHI",1,13,4.5,8.5,"Favorite",27,-17,"Under"
"09/15/1985",1985,2,"DEN","NO","Mile High Stadium","DEN",40,"",34,23,FALSE,FALSE,"19850915NODEN",1,11,10,1,"Favorite",57,17,"Over"
"09/15/1985",1985,2,"DET","DAL","Pontiac Silverdome","DAL",45,"DOME",26,21,FALSE,FALSE,"19850915DALDET",0,-5,5,-10,"Underdog",47,2,"Over"
"09/15/1985",1985,2,"GB","NYG","Lambeau Field","PICK",42,"",23,20,FALSE,FALSE,"19850915NYGGB",0,-3,0,-3,"Underdog",43,1,"Over"
"09/15/1985",1985,2,"MIA","IND","Orange Bowl","MIA",45,"",30,13,FALSE,FALSE,"19850915INDMIA",1,17,17,0,"Push",43,-2,"Under"
"09/15/1985",1985,2,"NYJ","BUF","Giants Stadium","NYJ",40,"",42,3,FALSE,FALSE,"19850915BUFNYJ",1,39,3.5,35.5,"Favorite",45,5,"Over"
"09/15/1985",1985,2,"PHI","LAR","Veterans Stadium","LAR",37,"",6,17,FALSE,FALSE,"19850915LARPHI",0,11,5,6,"Favorite",23,-14,"Under"
"09/15/1985",1985,2,"LAC","SEA","Qualcomm Stadium","SEA",46,"",35,49,FALSE,FALSE,"19850915SEALAC",0,14,4,10,"Favorite",84,38,"Over"
"09/15/1985",1985,2,"SF","ATL","Candlestick Park","SF",45,"",35,16,FALSE,FALSE,"19850915ATLSF",1,19,14,5,"Favorite",51,6,"Over"
"09/15/1985",1985,2,"ARI","CIN","Busch Memorial Stadium","ARI",49,"",41,27,FALSE,FALSE,"19850915CINARI",1,14,4,10,"Favorite",68,19,"Over"
"09/15/1985",1985,2,"TB","MIN","Houlihan's Stadium","TB",45,"",16,31,FALSE,FALSE,"19850915MINTB",1,-15,3,-18,"Underdog",47,2,"Over"
"09/15/1985",1985,2,"WAS","TEN","RFK Memorial Stadium","WAS",46.5,"",16,13,FALSE,FALSE,"19850915TENWAS",1,3,10,-7,"Underdog",29,-17.5,"Under"
"09/16/1985",1985,2,"CLE","PIT","Cleveland Municipal Stadium","PIT",41,"",17,7,FALSE,FALSE,"19850916PITCLE",0,-10,1.5,-11.5,"Underdog",24,-17,"Under"
"09/19/1985",1985,3,"MIN","CHI","Hubert H. Humphrey Metrodome","CHI",43,"DOME",24,33,FALSE,FALSE,"19850919CHIMIN",0,9,3.5,5.5,"Favorite",57,14,"Over"
"09/22/1985",1985,3,"ATL","DEN","Atlanta-Fulton County Stadium","DEN",43,"",28,44,FALSE,FALSE,"19850922DENATL",0,16,5.5,10.5,"Favorite",72,29,"Over"
"09/22/1985",1985,3,"BUF","NE","Ralph Wilson Stadium","NE",42,"",14,17,FALSE,FALSE,"19850922NEBUF",0,3,6.5,-3.5,"Underdog",31,-11,"Under"
"09/22/1985",1985,3,"CIN","LAC","Cinergy Field","CIN",50,"",41,44,FALSE,FALSE,"19850922LACCIN",1,-3,4.5,-7.5,"Underdog",85,35,"Over"
"09/22/1985",1985,3,"DAL","CLE","Texas Stadium","DAL",40,"",20,7,FALSE,FALSE,"19850922CLEDAL",1,13,7.5,5.5,"Favorite",27,-13,"Under"
"09/22/1985",1985,3,"GB","NYJ","Lambeau Field","GB",41,"",3,24,FALSE,FALSE,"19850922NYJGB",1,-21,4.5,-25.5,"Underdog",27,-14,"Under"
"09/22/1985",1985,3,"IND","DET","RCA Dome","DET",43,"DOME",14,6,FALSE,FALSE,"19850922DETIND",0,-8,5,-13,"Underdog",20,-23,"Under"
"09/22/1985",1985,3,"OAK","SF","Los Angeles Memorial Coliseum","SF",47,"",10,34,FALSE,FALSE,"19850922SFOAK",0,24,3,21,"Favorite",44,-3,"Under"
"09/22/1985",1985,3,"MIA","KC","Orange Bowl","MIA",45,"",31,0,FALSE,FALSE,"19850922KCMIA",1,31,4,27,"Favorite",31,-14,"Under"
"09/22/1985",1985,3,"NO","TB","Louisiana Superdome","NO",43,"DOME",20,13,FALSE,FALSE,"19850922TBNO",1,7,2.5,4.5,"Favorite",33,-10,"Under"
"09/22/1985",1985,3,"NYG","ARI","Giants Stadium","NYG",40,"",27,17,FALSE,FALSE,"19850922ARINYG",1,10,1.5,8.5,"Favorite",44,4,"Over"
"09/22/1985",1985,3,"PIT","TEN","Three Rivers Stadium","PIT",43,"",20,0,FALSE,FALSE,"19850922TENPIT",1,20,6,14,"Favorite",20,-23,"Under"
"09/22/1985",1985,3,"WAS","PHI","RFK Memorial Stadium","WAS",42,"",6,19,FALSE,FALSE,"19850922PHIWAS",1,-13,14,-27,"Underdog",25,-17,"Under"
"09/23/1985",1985,3,"SEA","LAR","Seattle Kingdome","SEA",44,"DOME",24,35,FALSE,FALSE,"19850923LARSEA",1,-11,6.5,-17.5,"Underdog",59,15,"Over"
"09/29/1985",1985,4,"BUF","MIN","Ralph Wilson Stadium","MIN",41,"",20,27,FALSE,FALSE,"19850929MINBUF",0,7,3,4,"Favorite",47,6,"Over"
"09/29/1985",1985,4,"CHI","WAS","Soldier Field","CHI",41.5,"",45,10,FALSE,FALSE,"19850929WASCHI",1,35,6,29,"Favorite",55,13.5,"Over"
"09/29/1985",1985,4,"DEN","MIA","Mile High Stadium","MIA",47,"",26,30,FALSE,FALSE,"19850929MIADEN",0,4,1,3,"Favorite",56,9,"Over"
"09/29/1985",1985,4,"DET","TB","Pontiac Silverdome","DET",42,"DOME",30,9,FALSE,FALSE,"19850929TBDET",1,21,4,17,"Favorite",39,-3,"Under"
"09/29/1985",1985,4,"TEN","DAL","Houston Astrodome","DAL",41,"DOME",10,17,FALSE,FALSE,"19850929DALTEN",0,7,5,2,"Favorite",27,-14,"Under"
"09/29/1985",1985,4,"KC","SEA","Arrowhead Stadium","SEA",47,"",28,7,FALSE,FALSE,"19850929SEAKC",0,-21,2,-23,"Underdog",35,-12,"Under"
"09/29/1985",1985,4,"LAR","ATL","Anaheim Stadium","LAR",45,"",17,6,FALSE,FALSE,"19850929ATLLAR",1,11,10,1,"Favorite",23,-22,"Under"
"09/29/1985",1985,4,"NE","OAK","Foxboro Stadium","NE",44,"",20,35,FALSE,FALSE,"19850929OAKNE",1,-15,1,-16,"Underdog",55,11,"Over"
"09/29/1985",1985,4,"NYJ","IND","Giants Stadium","NYJ",39,"",25,20,FALSE,FALSE,"19850929INDNYJ",1,5,10,-5,"Underdog",45,6,"Over"
"09/29/1985",1985,4,"PHI","NYG","Veterans Stadium","NYG",35,"",10,16,FALSE,FALSE,"19850929NYGPHI",0,6,5,1,"Favorite",26,-9,"Under"
"09/29/1985",1985,4,"LAC","CLE","Qualcomm Stadium","LAC",48,"",7,21,FALSE,FALSE,"19850929CLELAC",1,-14,4,-18,"Underdog",28,-20,"Under"
"09/29/1985",1985,4,"SF","NO","Candlestick Park","SF",45,"",17,20,FALSE,FALSE,"19850929NOSF",1,-3,16,-19,"Underdog",37,-8,"Under"
"09/29/1985",1985,4,"ARI","GB","Busch Memorial Stadium","ARI",48,"",43,28,FALSE,FALSE,"19850929GBARI",1,15,7.5,7.5,"Favorite",71,23,"Over"
"09/30/1985",1985,4,"PIT","CIN","Three Rivers Stadium","PIT",45.5,"",24,37,FALSE,FALSE,"19850930CINPIT",1,-13,6,-19,"Underdog",61,15.5,"Over"
"10/06/1985",1985,5,"ATL","SF","Atlanta-Fulton County Stadium","SF",47,"",17,38,FALSE,FALSE,"19851006SFATL",0,21,11,10,"Favorite",55,8,"Over"
"10/06/1985",1985,5,"CIN","NYJ","Cinergy Field","CIN",50,"",20,29,FALSE,FALSE,"19851006NYJCIN",1,-9,3,-12,"Underdog",49,-1,"Under"
"10/06/1985",1985,5,"CLE","NE","Cleveland Municipal Stadium","CLE",37,"",24,20,FALSE,FALSE,"19851006NECLE",1,4,3.5,0.5,"Favorite",44,7,"Over"
"10/06/1985",1985,5,"DEN","TEN","Mile High Stadium","DEN",43.5,"",31,20,FALSE,FALSE,"19851006TENDEN",1,11,8,3,"Favorite",51,7.5,"Over"
"10/06/1985",1985,5,"GB","DET","Lambeau Field","GB",46.5,"",43,10,FALSE,FALSE,"19851006DETGB",1,33,3.5,29.5,"Favorite",53,6.5,"Over"
"10/06/1985",1985,5,"IND","BUF","RCA Dome","IND",38.5,"DOME",49,17,FALSE,FALSE,"19851006BUFIND",1,32,3.5,28.5,"Favorite",66,27.5,"Over"
"10/06/1985",1985,5,"OAK","KC","Los Angeles Memorial Coliseum","OAK",41.5,"",19,10,FALSE,FALSE,"19851006KCOAK",1,9,3,6,"Favorite",29,-12.5,"Under"
"10/06/1985",1985,5,"LAR","MIN","Anaheim Stadium","LAR",41,"",13,10,FALSE,FALSE,"19851006MINLAR",1,3,6.5,-3.5,"Underdog",23,-18,"Under"
"10/06/1985",1985,5,"MIA","PIT","Orange Bowl","MIA",47.5,"",24,20,FALSE,FALSE,"19851006PITMIA",1,4,7,-3,"Underdog",44,-3.5,"Under"
"10/06/1985",1985,5,"NO","PHI","Louisiana Superdome","NO",36,"DOME",23,21,FALSE,FALSE,"19851006PHINO",1,2,3.5,-1.5,"Underdog",44,8,"Over"
"10/06/1985",1985,5,"NYG","DAL","Giants Stadium","NYG",38,"",29,30,FALSE,FALSE,"19851006DALNYG",1,-1,2.5,-3.5,"Underdog",59,21,"Over"
"10/06/1985",1985,5,"SEA","LAC","Seattle Kingdome","SEA",46.5,"DOME",26,21,FALSE,FALSE,"19851006LACSEA",1,5,12,-7,"Underdog",47,0.5,"Over"
"10/06/1985",1985,5,"TB","CHI","Houlihan's Stadium","CHI",42,"",19,27,FALSE,FALSE,"19851006CHITB",0,8,8,0,"Push",46,4,"Over"
"10/07/1985",1985,5,"WAS","ARI","RFK Memorial Stadium","ARI",47,"",27,10,FALSE,FALSE,"19851007ARIWAS",0,-17,2,-19,"Underdog",37,-10,"Under"
"10/13/1985",1985,6,"CIN","NYG","Cinergy Field","NYG",49,"",35,30,FALSE,FALSE,"19851013NYGCIN",0,-5,2,-7,"Underdog",65,16,"Over"
"10/13/1985",1985,6,"DAL","PIT","Texas Stadium","DAL",43,"",27,13,FALSE,FALSE,"19851013PITDAL",1,14,5,9,"Favorite",40,-3,"Under"
"10/13/1985",1985,6,"GB","MIN","Lambeau Field","GB",48,"",20,17,FALSE,FALSE,"19851013MINGB",1,3,3.5,-0.5,"Underdog",37,-11,"Under"
"10/13/1985",1985,6,"TEN","CLE","Houston Astrodome","CLE",37,"DOME",6,21,FALSE,FALSE,"19851013CLETEN",0,15,2.5,12.5,"Favorite",27,-10,"Under"
"10/13/1985",1985,6,"IND","DEN","RCA Dome","DEN",47.5,"DOME",10,15,FALSE,FALSE,"19851013DENIND",0,5,6,-1,"Underdog",25,-22.5,"Under"
"10/13/1985",1985,6,"OAK","NO","Los Angeles Memorial Coliseum","OAK",40,"",23,13,FALSE,FALSE,"19851013NOOAK",1,10,9,1,"Favorite",36,-4,"Under"
"10/13/1985",1985,6,"NE","BUF","Foxboro Stadium","NE",44,"",14,3,FALSE,FALSE,"19851013BUFNE",1,11,10,1,"Favorite",17,-27,"Under"
"10/13/1985",1985,6,"PHI","ARI","Veterans Stadium","ARI",41.5,"",30,7,FALSE,FALSE,"19851013ARIPHI",0,-23,3.5,-26.5,"Underdog",37,-4.5,"Under"
"10/13/1985",1985,6,"LAC","KC","Qualcomm Stadium","KC",46,"",31,20,FALSE,FALSE,"19851013KCLAC",0,-11,3.5,-14.5,"Underdog",51,5,"Over"
"10/13/1985",1985,6,"SF","CHI","Candlestick Park","SF",44.5,"",10,26,FALSE,FALSE,"19851013CHISF",1,-16,4,-20,"Underdog",36,-8.5,"Under"
"10/13/1985",1985,6,"SEA","ATL","Seattle Kingdome","SEA",48.5,"DOME",30,26,FALSE,FALSE,"19851013ATLSEA",1,4,14.5,-10.5,"Underdog",56,7.5,"Over"
"10/13/1985",1985,6,"TB","LAR","Houlihan's Stadium","LAR",39,"",27,31,FALSE,FALSE,"19851013LARTB",0,4,6.5,-2.5,"Underdog",58,19,"Over"
"10/13/1985",1985,6,"WAS","DET","RFK Memorial Stadium","WAS",43,"",24,3,FALSE,FALSE,"19851013DETWAS",1,21,9.5,11.5,"Favorite",27,-16,"Under"
"10/14/1985",1985,6,"NYJ","MIA","Giants Stadium","MIA",48,"",23,7,FALSE,FALSE,"19851014MIANYJ",0,-16,4,-20,"Underdog",30,-18,"Under"
"10/20/1985",1985,7,"ATL","NO","Atlanta-Fulton County Stadium","PICK",45,"",31,24,FALSE,FALSE,"19851020NOATL",0,-7,0,-7,"Underdog",55,10,"Over"
"10/20/1985",1985,7,"BUF","IND","Ralph Wilson Stadium","PICK",40,"",21,9,FALSE,FALSE,"19851020INDBUF",0,-12,0,-12,"Underdog",30,-10,"Under"
"10/20/1985",1985,7,"CLE","OAK","Cleveland Municipal Stadium","OAK",37.5,"",20,21,FALSE,FALSE,"19851020OAKCLE",0,1,2.5,-1.5,"Underdog",41,3.5,"Over"
"10/20/1985",1985,7,"DEN","SEA","Mile High Stadium","DEN",48,"",13,10,FALSE,FALSE,"19851020SEADEN",1,3,3.5,-0.5,"Underdog",23,-25,"Under"
"10/20/1985",1985,7,"DET","SF","Pontiac Silverdome","SF",46.5,"DOME",23,21,FALSE,FALSE,"19851020SFDET",0,-2,10.5,-12.5,"Underdog",44,-2.5,"Under"
"10/20/1985",1985,7,"TEN","CIN","Houston Astrodome","CIN",45.5,"DOME",44,27,FALSE,FALSE,"19851020CINTEN",0,-17,4,-21,"Underdog",71,25.5,"Over"
"10/20/1985",1985,7,"KC","LAR","Arrowhead Stadium","PICK",41,"",0,16,FALSE,FALSE,"19851020LARKC",0,16,0,16,"Favorite",16,-25,"Under"
"10/20/1985",1985,7,"MIA","TB","Orange Bowl","MIA",46,"",41,38,FALSE,FALSE,"19851020TBMIA",1,3,13,-10,"Underdog",79,33,"Over"
"10/20/1985",1985,7,"MIN","LAC","Hubert H. Humphrey Metrodome","MIN",49.5,"",21,17,FALSE,FALSE,"19851020LACMIN",1,4,3.5,0.5,"Favorite",38,-11.5,"Under"
"10/20/1985",1985,7,"NE","NYJ","Foxboro Stadium","NYJ",42,"",20,13,FALSE,FALSE,"19851020NYJNE",0,-7,2.5,-9.5,"Underdog",33,-9,"Under"
"10/20/1985",1985,7,"NYG","WAS","Giants Stadium","NYG",42,"",17,3,FALSE,FALSE,"19851020WASNYG",1,14,3,11,"Favorite",20,-22,"Under"
"10/20/1985",1985,7,"PHI","DAL","Veterans Stadium","DAL",48,"",16,14,FALSE,FALSE,"19851020DALPHI",0,-2,4,-6,"Underdog",30,-18,"Under"
"10/20/1985",1985,7,"PIT","ARI","Three Rivers Stadium","PIT",44,"",23,10,FALSE,FALSE,"19851020ARIPIT",1,13,4,9,"Favorite",33,-11,"Under"
"10/21/1985",1985,7,"CHI","GB","Soldier Field","CHI",44,"",23,7,FALSE,FALSE,"19851021GBCHI",1,16,10,6,"Favorite",30,-14,"Under"
"10/27/1985",1985,8,"CHI","MIN","Soldier Field","CHI",43,"",27,9,FALSE,FALSE,"19851027MINCHI",1,18,7.5,10.5,"Favorite",36,-7,"Under"
"10/27/1985",1985,8,"CIN","PIT","Cinergy Field","PIT",48,"",26,21,FALSE,FALSE,"19851027PITCIN",0,-5,1.5,-6.5,"Underdog",47,-1,"Under"
"10/27/1985",1985,8,"CLE","WAS","Cleveland Municipal Stadium","CLE",35.5,"",7,14,FALSE,FALSE,"19851027WASCLE",1,-7,2.5,-9.5,"Underdog",21,-14.5,"Under"
"10/27/1985",1985,8,"DAL","ATL","Texas Stadium","DAL",45.5,"",24,10,FALSE,FALSE,"19851027ATLDAL",1,14,13,1,"Favorite",34,-11.5,"Under"
"10/27/1985",1985,8,"DET","MIA","Pontiac Silverdome","MIA",47,"DOME",31,21,FALSE,FALSE,"19851027MIADET",0,-10,6.5,-16.5,"Underdog",52,5,"Over"
"10/27/1985",1985,8,"IND","GB","RCA Dome","GB",42,"DOME",37,10,FALSE,FALSE,"19851027GBIND",0,-27,2,-29,"Underdog",47,5,"Over"
"10/27/1985",1985,8,"KC","DEN","Arrowhead Stadium","DEN",41,"",10,30,FALSE,FALSE,"19851027DENKC",0,20,1,19,"Favorite",40,-1,"Under"
"10/27/1985",1985,8,"LAR","SF","Anaheim Stadium","SF",38.5,"",14,28,FALSE,FALSE,"19851027SFLAR",0,14,1,13,"Favorite",42,3.5,"Over"
"10/27/1985",1985,8,"NO","NYG","Louisiana Superdome","NYG",42,"DOME",13,21,FALSE,FALSE,"19851027NYGNO",0,8,4,4,"Favorite",34,-8,"Under"
"10/27/1985",1985,8,"NYJ","SEA","Giants Stadium","NYJ",41,"",17,14,FALSE,FALSE,"19851027SEANYJ",1,3,3,0,"Push",31,-10,"Under"
"10/27/1985",1985,8,"PHI","BUF","Veterans Stadium","PHI",36.5,"",21,17,FALSE,FALSE,"19851027BUFPHI",1,4,9,-5,"Underdog",38,1.5,"Over"
"10/27/1985",1985,8,"ARI","TEN","Busch Memorial Stadium","ARI",45.5,"",10,20,FALSE,FALSE,"19851027TENARI",1,-10,7,-17,"Underdog",30,-15.5,"Under"
"10/27/1985",1985,8,"TB","NE","Houlihan's Stadium","NE",46.5,"",14,32,FALSE,FALSE,"19851027NETB",0,18,2,16,"Favorite",46,-0.5,"Under"
"10/28/1985",1985,8,"OAK","LAC","Los Angeles Memorial Coliseum","OAK",48,"",34,21,FALSE,FALSE,"19851028LACOAK",1,13,6.5,6.5,"Favorite",55,7,"Over"
"11/03/1985",1985,9,"ATL","WAS","Atlanta-Fulton County Stadium","WAS",42,"",10,44,FALSE,FALSE,"19851103WASATL",0,34,6,28,"Favorite",54,12,"Over"
"11/03/1985",1985,9,"BUF","CIN","Ralph Wilson Stadium","CIN",46,"",17,23,FALSE,FALSE,"19851103CINBUF",0,6,3.5,2.5,"Favorite",40,-6,"Under"
"11/03/1985",1985,9,"GB","CHI","Lambeau Field","CHI",41.5,"",10,16,FALSE,FALSE,"19851103CHIGB",0,6,9,-3,"Underdog",26,-15.5,"Under"
"11/03/1985",1985,9,"TEN","KC","Houston Astrodome","TEN",39,"DOME",23,20,FALSE,FALSE,"19851103KCTEN",1,3,1,2,"Favorite",43,4,"Over"
"11/03/1985",1985,9,"IND","NYJ","RCA Dome","NYJ",39,"DOME",17,35,FALSE,FALSE,"19851103NYJIND",0,18,3.5,14.5,"Favorite",52,13,"Over"
"11/03/1985",1985,9,"LAR","NO","Anaheim Stadium","LAR",37,"",28,10,FALSE,FALSE,"19851103NOLAR",1,18,7.5,10.5,"Favorite",38,1,"Over"
